Tweets,hash,Score
 rt dear trump remember tweet 😂 fakedemkcracy 😂 blacklivesmattter trumpdictatorship,"fakedemkcracy,blacklivesmattter,trumpdictatorship",-1
 after extraordinary telling pause asked trump's response unrest gripping nation ca…,trump,0
 rt look he's trying figure open trumpdictatorship,trumpdictatorship,-1
 rt 18k nationalguard troops deployed trump slams lowlifes amp losers 4 riot chaos pres threatens 2 deploy military 9 dead 4…,"nationalguard,trump",-1
 rt use hashtags like maga and alllivesmatters instead block out their channels instead of our own,"maga,alllivesmatters",-1
 need blue maga hats honestly we need make america great throw saying back blacklivesmatter,"maga,blacklivesmatter",1
 rt armedforces serveandprotect maga policefamily armedforcesday nra secondamendment kag bluelinesstrong lawenfo…,"armedforces,serveandprotect,maga,policefamily,armedforcesday,nra,secondamendment,kag,bluelinesstrong",0
 rt this child someone's little girl this american dream trumpdictatorship,trumpdictatorship,-1
 rt putin regime forces closely allied trumpdictatorship arresting russian protestors moscow we must…,trumpdictatorship,-1
 rt mp trump smile no matter much hate trump that's nothing compared melania feels trumpdictatorship htt…,trumpdictatorship,-1
 rt amaris “sieg heil!” —agent 🍊 throws nazi salute not surprising 🤷🏽‍♀️ trumpdictatorship trumpthenazi http…,"trumpdictatorship,trumpthenazi",-1
 rt mp trump smile no matter much hate trump that's nothing compared melania feels trumpdictatorship htt…,trumpdictatorship,-1
 rt this child someone's little girl this american dream trumpdictatorship,trumpdictatorship,-1
 rt history repeating racist fascist pig blacklivesmatter trumpdictatorship notmypresident http…,"blacklivesmatter,trumpdictatorship,notmypresident",-1
 trump lambasted after violent response white house protest trumpdictatorship,trumpdictatorship,-1
 rt look he's trying figure open trumpdictatorship,trumpdictatorship,-1
 rt this child someone's little girl this american dream trumpdictatorship,trumpdictatorship,-1
 rt knight78 and best banner award goes guy trumpout2020,trumpout2020,-1
 rt dear trump remember tweet 😂 fakedemkcracy 😂 blacklivesmattter trumpdictatorship,"fakedemkcracy,blacklivesmattter,trumpdictatorship",-1
 rt feel trumpout2020 history repeating open eyes!,trumpout2020,-1
 rt armedforces serveandprotect maga policefamily armedforcesday nra secondamendment kag bluelinesstrong lawenfo…,"armedforces,serveandprotect,maga,policefamily,armedforcesday,nra,secondamendment,kag,bluelinesstrong",0
 my view! trumpdictatorship prosecutekillercops,"trumpdictatorship,prosecutekillercops",-1
 rt where’s susan sarandon u haux this u wanted blacklivesmatter trumpdictatorship h…,"blacklivesmatter,trumpdictatorship",-1
 rt the trumpdictatorship plans use bullets silence us we plan use ballots silence forever,trumpdictatorship,-1
 rt trump began day yesterday call putin i want fucking tape trumpdictatorship,trumpdictatorship,-1
 you are a disgusting traitor gopcomplicittraitors gopbetrayedamerica trumpdictatorship trumpincitesviolence,"gopcomplicittraitors,gopbetrayedamerica,trumpdictatorship,trumpincitesviolence",-1
 you are a disgusting traitor gopcomplicittraitors gopbetrayedamerica trumpdictatorship trumpincitesviolence,"gopcomplicittraitors,gopbetrayedamerica,trumpdictatorship,trumpincitesviolence",-1
 rt omg 😳 maga policefamily armedforcesday nra secondamendment debutysherrif kag bluelinesstrong lawenforcementfamily…,"maga,policefamily,armedforcesday,nra,secondamendment,debutysherrif,kag,bluelinesstrong,lawenforcementfamily",0
 rt 18k nationalguard troops deployed trump slams lowlifes amp losers 4 riot chaos pres threatens 2 deploy military 9 dead 4…,"nationalguard,trump",-1
 this happens elect eric cartman trumpdictatorship,trumpdictatorship,-1
 rt zusammenfassungdestages 😉😉😉 trump beendet einen tweet mit dem klammerhinweis thank president trump! 🙈 kann ich auc…,"zusammenfassungdestages,trump",1
 rt trumpdictatorship trumpincitesviolence,"trumpdictatorship,trumpincitesviolence",-1
 rt trumpdictatorship trumpincitesviolence,"trumpdictatorship,trumpincitesviolence",-1
 rt revenge history repeats trumpdictatorship,trumpdictatorship,-1
 rt putin regime forces closely allied trumpdictatorship arresting russian protestors moscow we must…,trumpdictatorship,-1
 my heart wept! our nation needs fixed! maga ever! trump2020,"maga,trump2020",1
 holy god there lot come flavor stupid vote! trumpdictatorship bunkerboy,"trumpdictatorship,bunkerboy",-1
 holy god there lot come flavor stupid vote! trumpdictatorship bunkerboy,"trumpdictatorship,bunkerboy",-1
 rt putin regime forces closely allied trumpdictatorship arresting russian protestors moscow we must…,trumpdictatorship,-1
 rt putin regime forces closely allied trumpdictatorship arresting russian protestors moscow we must…,trumpdictatorship,-1
 more looting maga,maga,0
 rt trump okay take knee not much others take knee,trump,1
 maga white supremacist domestic terrorist group looting rioting don’t forget ch…,maga,-1
 fuck gaslighting racist trumpdictatorship racistinchief racistgop,"trumpdictatorship,racistinchief,racistgop",-1
 rt putin regime forces closely allied trumpdictatorship arresting russian protestors moscow we must…,trumpdictatorship,-1
 rt trump holding bible outside church amp pretending god credible johnhoward travelling moscow amp sta…,"trump,god,johnhoward",1
 rt que piedra y que forro el lo abraza con las dos manos trump baja los dos brazos,trump,0
 rt 18k nationalguard troops deployed trump slams lowlifes amp losers 4 riot chaos pres threatens 2 deploy military 9 dead 4…,"nationalguard,trump",-1
 rt honey1 and begins trumpout2020,trumpout2020,-1
 rt dear trump remember tweet 😂 fakedemkcracy 😂 blacklivesmattter trumpdictatorship,"fakedemkcracy,blacklivesmattter,trumpdictatorship",-1
 get fucker fuck trumpout2020,trumpout2020,-1
 rt i see no difference trump dictatortrump salvini bibbia,"trump,dictatortrump,salvini,bibbia",-1
 rt i see no difference trump dictatortrump salvini bibbia,"trump,dictatortrump,salvini,bibbia",-1
 rt ✊🏿✊🏾✊🏼acabo de colaborar con la lt iniciativa mundial contra trump gt bloqueé la cuenta 👇 unamos…,trump,1
 if could he’d launch nuclear missile protest baboon trumpdictatorship,"nuclear,protest,baboon,trumpdictatorship",-1
 rt acabo de colaborar con la lt iniciativa mundial contra trump gt bloqueé la cuenta 👉@realdonaldtrump unamos esta iniciativa con…,trump,1
 rt ✊🏿✊🏾✊🏼acabo de colaborar con la lt iniciativa mundial contra trump gt bloqueé la cuenta 👇 unamos…,trump,1
 rt 🌷خیلی ها ممکنه ندونن معنی maga رو 😍این کلمه خلاصه شده جمله make america great again هست در اصل iraniansstandwi…,maga,1
 rt he didnt do anything they were peacefully protesting wtf blacklivesmatter trumpdictatorship,"blacklivesmatter,trumpdictatorship",-1
 can gofundme pay first world leader gives trump asylum steps leaves within 24 hours trumpdictatorship,trumpdictatorship,-1
 rt everyone spam police protect protestors respect k pop opfancam icantbreathe georgefloyd trumpdicta…,"opfancam,icantbreathe,georgefloyd",-1
 i don’t trust polls specially 2016 but i trust betting odds posted rcp a days ago trump ahead by…,trump,1
 rt globalism destruction amp death those promote must stopped thanking god advent donald trump demo…,"globalism,trump",-1
 rt u s police erupt violence nationwide icantbreathe georgefloyd blacklivesmatter trumpdictatorship civilwar h…,"icantbreathe,georgefloyd,blacklivesmatter,trumpdictatorship,civilwar",-1
 rt u s police erupt violence nationwide icantbreathe georgefloyd blacklivesmatter trumpdictatorship civilwar h…,"icantbreathe,georgefloyd,blacklivesmatter,trumpdictatorship,civilwar",-1
 rt everyone spam police protect protestors respect k pop opfancam icantbreathe georgefloyd trumpdicta…,"opfancam,icantbreathe,georgefloyd",-1
 rt remove trump 🤡 25thamendmentbeforewealldie dumptrump trumpdictatorship,"25thamendmentbeforewealldie,dumptrump,trumpdictatorship",-1
 rt this child someone's little girl this american dream trumpdictatorship,trumpdictatorship,-1
 the hitler trumpdictatorship trudeau pauses 21 seconds muted emma watson karen civil us election nine stat…,"trumpdictatorship,muted",-1
 rt says zwei hochrangige facebook ingenieure haben das unternehmen verlassen weil es trump posts zensiert hat …,"facebook,trump",0
 rt this child someone's little girl this american dream trumpdictatorship,trumpdictatorship,-1
 rt putin regime forces closely allied trumpdictatorship arresting russian protestors moscow we must…,trumpdictatorship,-1
 rt ✊🏿✊🏾✊🏼acabo de colaborar con la lt iniciativa mundial contra trump gt bloqueé la cuenta 👇 unamos…,trump,1
 rt mp trump smile no matter much hate trump that's nothing compared melania feels trumpdictatorship htt…,trumpdictatorship,-1
 rt trump dice che il meglio deve ancora venire gli americani staranno provando ogni genere di gesto apotropaico sbronzitutti,"trump,sbronzitutti",0
 rt dsantos nothing makes happier number one trending hashtag trumpout2020,trumpout2020,-1
 rt amerikas präsident hetzt offen rassistisch doch seine republikaner bleiben stumm warum trump usa rassismus …,"republikaner,trump,usa,rassismus",0
 rt wie kann es sein dass unsere medien und politiker allein die usa und trump als feindbild auserkoren haben wohingegen di…,trump,-1
 every time i hear trump speak,trump,0
 rt everyone spam police protect protestors respect k pop opfancam icantbreathe georgefloyd trumpdicta…,"opfancam,icantbreathe,georgefloyd",-1
 rt putin regime forces closely allied trumpdictatorship arresting russian protestors moscow we must…,trumpdictatorship,-1
 rt the trumpdictatorship plans use bullets silence us we plan use ballots silence forever,trumpdictatorship,-1
 potus news washington archbishop calls trump's visit catholic shrine reprehensible' news,"potus,trump,news",0
 potus news trump's vow deploy military faces gop pushback news,"potus,trump,gop,news",0
 rt i see no difference trump dictatortrump salvini bibbia,"trump,dictatortrump,salvini,bibbia",-1
 rt i see no difference trump dictatortrump salvini bibbia,"trump,dictatortrump,salvini,bibbia",-1
 potus news george floyd death archbishop attacks trump us unrest continues news,"potus,trump,news",-1
 rt cheeto modernamericancivilwar fracturedstatesofamerikkka bunkerboytrump trumpincitesviolence…,"modernamericancivilwar,fracturedstatesofamerikkka,bunkerboytrump,trumpincitesviolence",0
 political news republican senator says trump cleared peaceful protesters op' treated go…,"republican,trump",1
 maga! vote gop,maga,0
 la caricature d'ygreck usa trump georgefloyd,"usa,trump,georgefloyd",-1
 la caricature d'ygreck usa trump georgefloyd,"usa,trump,georgefloyd",-1
 kill trumpers putins bots kindness! maga love new fire let burn❗️ 🖤🖤🖤🖤🖤🖤🖤🖤🖤🖤🖤,maga,1
 rt lacava mario silva trumpdictatorship blackouttuesday walter martínez dossier sascha guarenas maracaibo guatire no…,"trumpdictatorship,blackouttuesday,guarenas,maracaibo,guatire",-1
 rt putin regime forces closely allied trumpdictatorship arresting russian protestors moscow we must…,trumpdictatorship,-1
 rt dear trump remember tweet 😂 fakedemkcracy 😂 blacklivesmattter trumpdictatorship,"fakedemkcracy,blacklivesmattter,trumpdictatorship",-1
 rt trump supporters support type policing policebrutalityke blacklivesmatter tuesdaythoughts racisminamerica…,"trump,policebrutalityke,blacklivesmatter,tuesdaythoughts,racisminamerica",1
 trump antifaterrorists blacklivesmatter proudboys we got these dems state cops now,"trump,antifaterrorists,blacklivesmatter,proudboys",0
 trumpdictatorship bunkerboy,"trumpdictatorship,bunkerboy",-1
 trumpdictatorship bunkerboy,"trumpdictatorship,bunkerboy",-1
 rt trump asks miserable looking melania smile she hates is repulsed yet continues stand a…,"trump,melania",-1
 rt i thought picture familiar trumpdictatorship,trumpdictatorship,-1
 rt u s police erupt violence nationwide icantbreathe georgefloyd blacklivesmatter trumpdictatorship civilwar h…,"icantbreathe,georgefloyd,blacklivesmatter,trumpdictatorship,civilwar",-1
 rt u s police erupt violence nationwide icantbreathe georgefloyd blacklivesmatter trumpdictatorship civilwar h…,"icantbreathe,georgefloyd,blacklivesmatter,trumpdictatorship,civilwar",-1
 the potus call vladimir putin advice 😯 let sink bit trumpdictatorship martiallaw2020…,"trumpdictatorship,martiallaw2020",-1
 rt american police fully lost plot policebrutality trumpout2020 trumpincitesviolence,"policebrutality,trumpout2020,trumpincitesviolence",-1
 rt american police fully lost plot policebrutality trumpout2020 trumpincitesviolence,"policebrutality,trumpout2020,trumpincitesviolence",-1
 rt fuckoff fucktrump trumpdictatorship trumpincitesviolence,"fuckoff,fucktrump,trumpdictatorship,trumpincitesviolence",-1
 rt fuckoff fucktrump trumpdictatorship trumpincitesviolence,"fuckoff,fucktrump,trumpdictatorship,trumpincitesviolence",-1
 rt trump asks miserable looking melania smile she hates is repulsed yet continues stand a…,"trump,melania",-1
 rt everyone spam police protect protestors respect k pop opfancam icantbreathe georgefloyd trumpdicta…,"opfancam,icantbreathe,georgefloyd",-1
 rt maga,maga,0
 rt trump asks miserable looking melania smile she hates is repulsed yet continues stand a…,"trump,melania",-1
 trumpdictatorship the gop evangelicals brought heavenly locust plague america backing trump,trumpdictatorship,-1
 rt ✊🏿✊🏾✊🏼acabo de colaborar con la lt iniciativa mundial contra trump gt bloqueé la cuenta 👇 unamos…,trump,1
 already turned lights get hell white house trumpdictatorship,trumpdictatorship,-1
 boom boom ✌️😗 armedforces serveandprotect maga policefamily armedforcesday nra secondamendment…,"armedforces,serveandprotect,maga,policefamily,armedforcesday,nra,secondamendment",0
